framework,iteration,reward_mean,reward_std,reward_rolling
eqmarl,525,17.0,4.47213595499958,18.31
eqmarl,526,18.6,3.3823069050575527,18.28
eqmarl,527,20.8,3.2186953878862163,18.440000000000005
eqmarl,528,21.0,3.714835124201342,18.79
eqmarl,529,17.8,4.354308211415448,18.67
eqmarl,530,19.1,4.011234224026317,18.770000000000003
eqmarl,531,18.7,2.8653097563788803,18.830000000000002
eqmarl,532,18.5,3.2326459750489227,18.950000000000003
eqmarl,533,19.5,3.442382895611701,18.990000000000002
eqmarl,534,18.3,4.050925820105819,18.93
eqmarl,535,19.5,2.7658633371878665,19.180000000000003
eqmarl,536,19.7,3.287856444554719,19.29
eqmarl,537,19.2,3.9191835884530852,19.130000000000003
eqmarl,538,18.3,5.292447448959697,18.86
eqmarl,539,17.0,4.58257569495584,18.779999999999998
eqmarl,540,19.1,3.5057096285916214,18.78
eqmarl,541,19.8,3.4,18.89
eqmarl,542,17.7,3.63455636907725,18.810000000000002
eqmarl,543,19.9,3.477067730142742,18.849999999999998
eqmarl,544,19.4,3.0724582991474434,18.96
eqmarl,545,18.2,4.791659420284376,18.830000000000002
eqmarl,546,18.6,3.0397368307141326,18.72
eqmarl,547,19.9,4.437341546466759,18.79
eqmarl,548,18.8,4.467661580737736,18.84
eqmarl,549,18.1,4.011234224026317,18.95
eqmarl,550,20.2,2.9597297173897488,19.06
eqmarl,551,19.5,3.52845575287547,19.03
eqmarl,552,17.5,3.8535697735995385,19.01
eqmarl,553,20.1,3.23882694814033,19.03
eqmarl,554,16.7,4.1000000000000005,18.760000000000005
eqmarl,555,19.1,3.6999999999999997,18.85
eqmarl,556,19.2,3.124099870362662,18.910000000000004
eqmarl,557,18.3,4.124318125460256,18.75
eqmarl,558,18.6,3.9799497484264794,18.73
eqmarl,559,19.3,2.193171219946131,18.85
eqmarl,560,19.7,2.491987158875422,18.8
eqmarl,561,20.8,3.8157568056677826,18.93
eqmarl,562,21.4,3.1048349392520045,19.32
eqmarl,563,18.3,2.968164415931166,19.14
eqmarl,564,20.0,2.569046515733026,19.470000000000002
eqmarl,565,19.3,3.5510561809129406,19.490000000000002
eqmarl,566,21.2,3.2186953878862163,19.690000000000005
eqmarl,567,20.0,3.4641016151377544,19.86
eqmarl,568,20.2,4.093897898091744,20.02
eqmarl,569,19.1,3.7536648758246915,20.0
eqmarl,570,20.3,2.6851443164195103,20.060000000000002
eqmarl,571,21.0,2.4083189157584592,20.080000000000002
eqmarl,572,20.6,4.1521078984053394,20.0
eqmarl,573,19.7,4.148493702538308,20.14
eqmarl,574,20.0,2.569046515733026,20.14
eqmarl,575,20.3,2.0518284528683193,20.240000000000002
eqmarl,576,21.4,3.720215047547655,20.260000000000005
eqmarl,577,21.0,2.7202941017470885,20.360000000000003
eqmarl,578,20.0,3.0659419433511785,20.340000000000003
eqmarl,579,20.3,2.5317977802344322,20.460000000000004
eqmarl,580,19.9,2.467792535850613,20.419999999999998
eqmarl,581,19.9,2.2561028345356955,20.31
eqmarl,582,18.1,4.988987873306568,20.059999999999995
eqmarl,583,22.0,1.7320508075688772,20.29
eqmarl,584,19.9,3.753664875824692,20.279999999999998
eqmarl,585,20.3,3.5791060336346563,20.28
eqmarl,586,19.8,2.2715633383201093,20.12
eqmarl,587,19.1,3.6728735344413916,19.93
eqmarl,588,20.1,3.0149626863362675,19.940000000000005
eqmarl,589,20.5,2.6551836094703507,19.960000000000004
eqmarl,590,19.6,3.4409301068170506,19.93
eqmarl,591,20.3,3.0675723300355937,19.970000000000002
eqmarl,592,18.9,2.773084924772409,20.050000000000004
eqmarl,593,20.3,4.196427051671457,19.880000000000006
eqmarl,594,19.3,3.348133808556641,19.820000000000004
eqmarl,595,21.7,3.5791060336346563,19.96
eqmarl,596,19.3,1.5524174696260022,19.910000000000004
eqmarl,597,20.0,2.0976176963403033,20.0
eqmarl,598,21.2,3.2186953878862163,20.110000000000003
eqmarl,599,19.8,2.6,20.04
eqmarl,600,20.7,2.2825424421026654,20.150000000000002
eqmarl,601,20.5,2.1563858652847827,20.17
eqmarl,602,19.6,2.90516780926679,20.240000000000002
eqmarl,603,19.7,3.4073450074801643,20.18
eqmarl,604,18.7,4.605431575867781,20.12
eqmarl,605,19.3,3.9761790704142084,19.880000000000003
eqmarl,606,18.8,4.190465367951393,19.830000000000002
eqmarl,607,19.0,4.9396356140913875,19.73
eqmarl,608,21.9,2.662705391138869,19.800000000000004
eqmarl,609,21.1,3.9102429592034307,19.930000000000003
eqmarl,610,20.4,4.317406628984581,19.900000000000002
eqmarl,611,18.4,2.870540018881465,19.69
eqmarl,612,20.4,3.261901286060018,19.769999999999996
eqmarl,613,20.2,2.1354156504062622,19.82
eqmarl,614,21.2,2.5612496949731396,20.07
eqmarl,615,20.1,2.3853720883753122,20.150000000000002
eqmarl,616,20.2,2.4,20.290000000000003
eqmarl,617,20.1,4.205948168962618,20.400000000000002
eqmarl,618,20.0,2.792848008753788,20.210000000000004
eqmarl,619,20.7,2.9,20.169999999999998
eqmarl,620,21.4,4.004996878900157,20.27
eqmarl,621,20.8,2.85657137141714,20.509999999999998
eqmarl,622,21.8,3.8678159211627436,20.65
eqmarl,623,19.3,3.1638584039112754,20.560000000000002
eqmarl,624,21.5,3.3541019662496847,20.59
eqmarl,625,21.2,2.85657137141714,20.7
eqmarl,626,20.9,2.947880594596735,20.77
eqmarl,627,20.0,3.0659419433511785,20.76
eqmarl,628,20.7,3.2572994949804657,20.830000000000002
eqmarl,629,22.3,2.5317977802344327,20.990000000000002
eqmarl,630,20.5,2.7658633371878665,20.900000000000002
eqmarl,631,21.2,2.3151673805580453,20.94
eqmarl,632,20.5,2.9410882339705484,20.810000000000002
eqmarl,633,19.9,2.9816103031751147,20.87
eqmarl,634,22.6,2.2891046284519194,20.98
eqmarl,635,23.0,3.847076812334269,21.160000000000004
eqmarl,636,20.9,2.9137604568666933,21.160000000000004
eqmarl,637,20.0,2.6457513110645907,21.16
eqmarl,638,22.5,2.692582403567252,21.340000000000003
eqmarl,639,21.4,2.7640549922170505,21.25
eqmarl,640,20.5,2.8722813232690143,21.250000000000004
eqmarl,641,20.9,3.389690251335659,21.220000000000002
eqmarl,642,20.9,3.3301651610693423,21.26
eqmarl,643,20.3,4.124318125460256,21.3
eqmarl,644,20.2,3.0594117081556713,21.060000000000002
eqmarl,645,18.9,5.008991914547277,20.650000000000002
eqmarl,646,20.7,4.243819034784589,20.630000000000003
eqmarl,647,20.2,4.534313619501853,20.650000000000002
eqmarl,648,20.9,2.844292530665579,20.490000000000002
eqmarl,649,20.8,2.7856776554368237,20.43
eqmarl,650,21.2,3.249615361854384,20.500000000000004
eqmarl,651,20.6,3.6660605559646715,20.47
eqmarl,652,23.9,1.6401219466856727,20.77
eqmarl,653,20.7,3.579106033634656,20.81
eqmarl,654,21.3,1.9000000000000001,20.919999999999998
eqmarl,655,22.3,2.3685438564654024,21.259999999999998
eqmarl,656,21.9,2.2113344387495983,21.380000000000003
eqmarl,657,22.2,3.2186953878862163,21.580000000000002
eqmarl,658,20.1,2.808914381037628,21.500000000000004
eqmarl,659,22.2,3.7363083384538807,21.64
eqmarl,660,19.5,3.5846896657869842,21.47
eqmarl,661,21.2,3.0919249667480613,21.53
eqmarl,662,21.0,2.569046515733026,21.240000000000002
eqmarl,663,21.9,3.961060464067672,21.360000000000007
eqmarl,664,22.4,3.6386810797320503,21.470000000000002
eqmarl,665,21.2,2.181742422927143,21.36
eqmarl,666,20.9,3.1128764832546763,21.26
eqmarl,667,22.3,1.345362404707371,21.27
eqmarl,668,22.0,3.22490309931942,21.46
eqmarl,669,21.6,3.3226495451672298,21.4
eqmarl,670,21.4,2.5377155080899043,21.59
eqmarl,671,21.0,2.569046515733026,21.57
eqmarl,672,21.0,2.7202941017470885,21.570000000000004
eqmarl,673,22.7,1.676305461424021,21.650000000000002
eqmarl,674,21.2,1.5999999999999999,21.53
eqmarl,675,22.7,3.579106033634656,21.68
eqmarl,676,22.6,3.1999999999999997,21.85
eqmarl,677,20.6,2.4576411454889016,21.68
eqmarl,678,20.3,3.7960505792204615,21.51
eqmarl,679,20.2,2.521904042583698,21.37
eqmarl,680,20.7,2.3259406699226015,21.3
eqmarl,681,21.1,4.5265881191025095,21.31
eqmarl,682,20.3,2.4515301344262523,21.240000000000002
eqmarl,683,21.5,3.905124837953327,21.12
eqmarl,684,20.9,2.3853720883753122,21.09
eqmarl,685,20.8,3.370459909270543,20.9
eqmarl,686,20.3,3.034798181098704,20.67
eqmarl,687,21.3,1.8466185312619388,20.740000000000002
eqmarl,688,21.8,2.5612496949731396,20.89
eqmarl,689,20.3,3.034798181098704,20.9
eqmarl,690,21.2,2.4413111231467406,20.950000000000006
eqmarl,691,22.8,2.3579652245103193,21.12
eqmarl,692,21.3,2.41039415863879,21.220000000000002
eqmarl,693,20.7,2.451530134426253,21.14
eqmarl,694,21.8,3.4292856398964497,21.23
eqmarl,695,22.1,3.8845849199110063,21.360000000000003
eqmarl,696,22.0,2.6076809620810595,21.530000000000005
eqmarl,697,21.3,2.4103941586387903,21.53
eqmarl,698,22.4,2.5768197453450252,21.59
eqmarl,699,22.1,2.467792535850613,21.77
eqmarl,700,20.4,3.4409301068170506,21.69
eqmarl,701,22.0,4.538722287164087,21.610000000000003
eqmarl,702,21.5,2.3769728648009427,21.63
eqmarl,703,22.1,2.3430749027719964,21.77
eqmarl,704,22.7,2.8301943396169813,21.86
eqmarl,705,21.5,3.442382895611701,21.799999999999997
eqmarl,706,22.2,3.280243893371345,21.82
eqmarl,707,21.5,4.080441152620633,21.84
eqmarl,708,21.0,3.5496478698597698,21.7
eqmarl,709,21.6,2.0591260281974,21.650000000000002
eqmarl,710,21.0,4.857983120596447,21.710000000000004
eqmarl,711,20.9,3.080584360149873,21.600000000000005
eqmarl,712,21.8,3.1559467676119,21.630000000000003
eqmarl,713,22.4,1.4966629547095764,21.66
eqmarl,714,19.9,2.4269322199023193,21.379999999999995
eqmarl,715,20.1,3.176476034853718,21.24
eqmarl,716,23.4,2.2,21.36
eqmarl,717,22.3,2.3259406699226015,21.44
eqmarl,718,22.3,1.8466185312619388,21.57
eqmarl,719,22.1,3.3000000000000003,21.62
eqmarl,720,22.0,2.3664319132398464,21.72
eqmarl,721,21.0,3.924283374069717,21.73
eqmarl,722,19.9,2.808914381037628,21.540000000000003
eqmarl,723,21.5,3.2015621187164243,21.45
eqmarl,724,21.7,4.124318125460256,21.630000000000003
eqmarl,725,21.9,1.57797338380595,21.81
eqmarl,726,20.0,3.0983866769659336,21.470000000000002
eqmarl,727,21.1,3.1128764832546763,21.35
eqmarl,728,20.8,3.4292856398964493,21.199999999999996
eqmarl,729,20.4,3.7202150475476548,21.03
eqmarl,730,23.8,2.821347195933177,21.209999999999997
eqmarl,731,21.5,3.2326459750489227,21.259999999999998
eqmarl,732,20.0,3.4351128074635335,21.27
eqmarl,733,21.2,3.4292856398964497,21.240000000000002
eqmarl,734,20.4,2.6532998322843198,21.11
eqmarl,735,21.9,2.879236009777594,21.110000000000003
eqmarl,736,22.5,3.5,21.360000000000003
eqmarl,737,22.1,1.57797338380595,21.46
eqmarl,738,22.4,2.727636339397171,21.62
eqmarl,739,21.3,3.0675723300355937,21.709999999999997
eqmarl,740,22.1,2.0223748416156684,21.54
eqmarl,741,20.9,2.3853720883753127,21.48
eqmarl,742,21.6,2.2891046284519194,21.64
eqmarl,743,20.8,1.98997487421324,21.6
eqmarl,744,21.9,2.4269322199023193,21.750000000000004
eqmarl,745,21.2,3.0919249667480613,21.680000000000007
eqmarl,746,22.4,1.6852299546352716,21.67
eqmarl,747,21.4,4.029888335921977,21.599999999999998
eqmarl,748,21.3,1.5524174696260025,21.49
eqmarl,749,23.1,3.2078029864690882,21.669999999999998
eqmarl,750,21.1,2.8442925306655784,21.57
eqmarl,751,20.8,3.7894590642992836,21.560000000000002
eqmarl,752,22.7,2.9,21.669999999999998
eqmarl,753,22.4,4.2708313008125245,21.83
eqmarl,754,22.8,2.481934729198171,21.92
eqmarl,755,22.4,2.727636339397171,22.04
eqmarl,756,22.4,1.9078784028338915,22.04
eqmarl,757,21.7,2.794637722496424,22.07
eqmarl,758,21.6,2.727636339397171,22.099999999999998
eqmarl,759,21.0,4.358898943540674,21.890000000000004
eqmarl,760,23.2,2.85657137141714,22.1
eqmarl,761,21.3,2.5709920264364885,22.15
eqmarl,762,21.8,3.8418745424597094,22.06
eqmarl,763,22.9,2.211334438749598,22.11
eqmarl,764,22.0,4.024922359499621,22.029999999999998
eqmarl,765,21.4,2.4979991993593593,21.93
eqmarl,766,23.1,2.211334438749598,22.0
eqmarl,767,20.6,2.8,21.889999999999997
eqmarl,768,21.6,3.8,21.889999999999997
eqmarl,769,22.0,2.6832815729997477,21.990000000000002
eqmarl,770,20.9,3.176476034853718,21.76
eqmarl,771,20.4,2.009975124224178,21.67
eqmarl,772,21.6,1.907878402833891,21.650000000000002
eqmarl,773,22.3,3.6891733491393435,21.59
eqmarl,774,21.6,2.2,21.55
eqmarl,775,22.4,2.6153393661244038,21.65
eqmarl,776,21.9,3.9102429592034307,21.53
eqmarl,777,22.3,3.606937759374287,21.700000000000003
eqmarl,778,20.6,2.973213749463701,21.6
eqmarl,779,22.1,3.6180105030251086,21.61
eqmarl,780,23.2,1.3266499161421599,21.84
eqmarl,781,21.5,3.263433774416144,21.95
eqmarl,782,22.0,3.03315017762062,21.99
eqmarl,783,22.6,3.3823069050575527,22.020000000000003
eqmarl,784,22.3,2.0024984394500787,22.090000000000003
eqmarl,785,23.6,4.029888335921977,22.210000000000004
eqmarl,786,22.3,1.5524174696260025,22.25
eqmarl,787,22.4,3.4698703145794942,22.26
eqmarl,788,22.4,2.835489375751565,22.439999999999998
eqmarl,789,21.9,2.981610303175115,22.419999999999998
eqmarl,790,22.9,3.5902646142032486,22.39
eqmarl,791,21.3,1.7349351572897471,22.37
eqmarl,792,22.0,3.286335345030997,22.369999999999997
eqmarl,793,23.1,2.211334438749598,22.419999999999998
eqmarl,794,22.7,3.6891733491393435,22.46
eqmarl,795,22.0,3.1937438845342623,22.299999999999997
eqmarl,796,23.1,2.467792535850613,22.380000000000003
eqmarl,797,23.3,2.7586228448267445,22.47
eqmarl,798,22.3,1.7349351572897471,22.460000000000004
eqmarl,799,21.5,2.8722813232690143,22.419999999999998
eqmarl,800,22.1,2.879236009777594,22.34
eqmarl,801,21.3,3.4942810419312296,22.34
eqmarl,802,21.8,2.4,22.32
eqmarl,803,21.6,2.3748684174075834,22.17
eqmarl,804,22.1,2.5475478405713994,22.110000000000003
eqmarl,805,22.0,2.7202941017470885,22.110000000000003
eqmarl,806,22.3,2.9,22.03
eqmarl,807,22.3,2.4515301344262523,21.930000000000003
eqmarl,808,21.2,2.6,21.820000000000004
eqmarl,809,21.4,2.416609194718914,21.810000000000006
eqmarl,810,21.4,3.583294573433783,21.740000000000006
eqmarl,811,21.4,2.90516780926679,21.750000000000004
eqmarl,812,20.9,3.1128764832546767,21.660000000000004
eqmarl,813,21.6,3.8000000000000003,21.660000000000004
eqmarl,814,22.6,3.2310988842807022,21.710000000000004
eqmarl,815,23.1,2.6627053911388696,21.82
eqmarl,816,22.8,2.4413111231467406,21.87
eqmarl,817,23.1,2.071231517720798,21.95
eqmarl,818,22.0,2.1908902300206643,22.029999999999998
eqmarl,819,23.1,3.269556544854363,22.2
eqmarl,820,21.9,1.57797338380595,22.250000000000004
eqmarl,821,23.4,3.0066592756745814,22.450000000000003
eqmarl,822,23.8,2.0880613017821097,22.740000000000002
eqmarl,823,21.7,3.6891733491393435,22.75
eqmarl,824,21.7,2.2383029285599396,22.660000000000004
eqmarl,825,20.8,3.0594117081556713,22.43
eqmarl,826,23.5,2.1563858652847827,22.5
eqmarl,827,23.5,1.6278820596099706,22.540000000000003
eqmarl,828,21.2,4.1904653679513935,22.460000000000004
eqmarl,829,20.9,2.5475478405713994,22.240000000000002
eqmarl,830,20.5,2.1563858652847827,22.1
eqmarl,831,20.9,2.5079872407968904,21.85
eqmarl,832,23.4,2.76405499221705,21.81
eqmarl,833,21.8,3.3105890714493698,21.82
eqmarl,834,22.2,2.85657137141714,21.869999999999997
eqmarl,835,21.3,3.195309061734091,21.919999999999998
eqmarl,836,22.0,3.4641016151377544,21.77
eqmarl,837,21.8,3.249615361854384,21.599999999999998
eqmarl,838,22.6,2.1071307505705477,21.740000000000002
eqmarl,839,22.2,3.57211421989835,21.87
eqmarl,840,21.7,2.4103941586387903,21.990000000000002
eqmarl,841,22.5,2.29128784747792,22.15
eqmarl,842,23.5,3.5,22.160000000000004
eqmarl,843,21.8,2.1354156504062622,22.160000000000004
eqmarl,844,23.8,2.1354156504062622,22.32
eqmarl,845,23.9,2.4269322199023193,22.580000000000002
eqmarl,846,21.2,3.4,22.5
eqmarl,847,22.2,2.925747767665559,22.54
eqmarl,848,22.6,2.90516780926679,22.540000000000003
eqmarl,849,22.0,2.1908902300206643,22.52
eqmarl,850,21.7,4.124318125460256,22.520000000000003
eqmarl,851,22.5,2.0615528128088303,22.520000000000003
eqmarl,852,22.0,1.8439088914585775,22.37
eqmarl,853,22.6,2.615339366124404,22.450000000000003
eqmarl,854,22.7,1.9000000000000001,22.340000000000003
eqmarl,855,23.1,2.3853720883753127,22.26
eqmarl,856,22.2,2.821347195933177,22.36
eqmarl,857,21.8,2.6381811916545836,22.32
eqmarl,858,23.0,2.0976176963403033,22.36
eqmarl,859,23.2,1.9390719429665317,22.480000000000004
eqmarl,860,22.7,2.758622844826744,22.580000000000002
eqmarl,861,23.2,2.181742422927143,22.650000000000002
eqmarl,862,23.3,2.1,22.78
eqmarl,863,22.8,2.6,22.800000000000004
eqmarl,864,23.1,2.1656407827707715,22.84
eqmarl,865,23.2,2.315167380558045,22.85
eqmarl,866,21.6,2.6532998322843198,22.79
eqmarl,867,23.7,2.0024984394500787,22.98
eqmarl,868,24.9,2.467792535850613,23.17
eqmarl,869,23.6,3.0724582991474434,23.21
eqmarl,870,21.9,1.8681541692269403,23.13
eqmarl,871,23.9,2.7367864366808017,23.2
eqmarl,872,22.6,2.4979991993593593,23.130000000000006
eqmarl,873,23.8,1.7204650534085253,23.230000000000004
eqmarl,874,22.5,2.3345235059857505,23.169999999999998
eqmarl,875,22.7,4.8999999999999995,23.12
eqmarl,876,22.4,3.878143885933063,23.2
eqmarl,877,23.2,3.815756805667783,23.15
eqmarl,878,22.5,1.6278820596099706,22.91
eqmarl,879,22.6,2.6153393661244038,22.810000000000002
eqmarl,880,22.1,1.374772708486752,22.830000000000002
eqmarl,881,24.6,4.294182110716777,22.900000000000002
eqmarl,882,21.3,3.195309061734091,22.77
eqmarl,883,23.6,2.4979991993593593,22.75
eqmarl,884,22.6,2.8,22.76
eqmarl,885,23.0,2.280350850198276,22.790000000000006
eqmarl,886,21.2,3.0919249667480613,22.670000000000005
eqmarl,887,21.7,4.859012245302536,22.520000000000003
eqmarl,888,23.7,2.0024984394500787,22.640000000000004
eqmarl,889,21.1,2.981610303175115,22.49
eqmarl,890,22.1,2.7367864366808017,22.490000000000002
eqmarl,891,22.3,1.8466185312619388,22.26
eqmarl,892,22.4,3.4698703145794942,22.37
eqmarl,893,23.2,2.2715633383201093,22.330000000000002
eqmarl,894,24.0,2.1908902300206643,22.47
eqmarl,895,21.9,2.9137604568666933,22.360000000000003
eqmarl,896,22.0,3.286335345030997,22.440000000000005
eqmarl,897,21.9,2.2113344387495983,22.460000000000004
eqmarl,898,22.3,2.41039415863879,22.320000000000004
eqmarl,899,22.1,3.047950130825634,22.42
eqmarl,900,23.3,2.2825424421026654,22.54
eqmarl,901,22.2,3.0919249667480613,22.53
eqmarl,902,19.8,2.9597297173897488,22.27
eqmarl,903,23.0,2.449489742783178,22.250000000000004
eqmarl,904,22.4,2.9393876913398134,22.09
eqmarl,905,23.4,3.0397368307141326,22.240000000000002
eqmarl,906,22.8,2.85657137141714,22.320000000000004
eqmarl,907,21.7,2.7586228448267445,22.300000000000004
eqmarl,908,23.2,2.6,22.39
eqmarl,909,22.6,2.2891046284519194,22.44
eqmarl,910,22.7,2.9,22.38
eqmarl,911,23.0,2.5298221281347035,22.46
eqmarl,912,21.5,2.4186773244895647,22.63
eqmarl,913,23.2,2.1354156504062622,22.65
eqmarl,914,23.0,2.449489742783178,22.71
eqmarl,915,22.0,1.9493588689617927,22.57
eqmarl,916,22.1,2.1656407827707715,22.5
eqmarl,917,22.2,2.4,22.55
eqmarl,918,22.5,2.247220505424423,22.48
eqmarl,919,21.8,2.039607805437114,22.400000000000002
eqmarl,920,23.5,3.0413812651491097,22.480000000000004
eqmarl,921,22.4,3.0066592756745814,22.42
eqmarl,922,21.7,2.193171219946131,22.439999999999998
eqmarl,923,24.2,3.1874754901018454,22.54
eqmarl,924,22.3,2.451530134426253,22.470000000000002
eqmarl,925,23.3,2.282542442102666,22.6
eqmarl,926,22.0,3.1622776601683795,22.59
eqmarl,927,23.2,2.315167380558045,22.69
eqmarl,928,21.8,2.181742422927143,22.62
eqmarl,929,23.3,2.968164415931166,22.770000000000003
eqmarl,930,21.8,2.925747767665559,22.6
eqmarl,931,22.7,2.8301943396169813,22.63
eqmarl,932,23.8,3.249615361854384,22.839999999999996
eqmarl,933,22.1,2.3000000000000003,22.63
eqmarl,934,22.0,2.6457513110645907,22.599999999999998
eqmarl,935,22.6,1.9595917942265424,22.53
eqmarl,936,23.5,2.9748949561287032,22.680000000000003
eqmarl,937,23.5,1.8027756377319946,22.710000000000004
eqmarl,938,21.8,2.5612496949731396,22.71
eqmarl,939,22.1,3.5902646142032486,22.590000000000003
eqmarl,940,24.1,2.77308492477241,22.820000000000004
eqmarl,941,22.4,2.33238075793812,22.79
eqmarl,942,23.1,2.118962010041709,22.72
eqmarl,943,23.9,3.330165161069343,22.9
eqmarl,944,23.2,2.521904042583698,23.02
eqmarl,945,21.7,3.606937759374287,22.93
eqmarl,946,21.8,3.7629775444453557,22.759999999999998
eqmarl,947,23.8,2.315167380558045,22.790000000000003
eqmarl,948,23.0,1.7888543819998317,22.910000000000004
eqmarl,949,21.8,2.3579652245103193,22.880000000000003
eqmarl,950,22.6,2.2,22.73
eqmarl,951,21.8,3.0265491900843116,22.67
eqmarl,952,23.6,2.3748684174075834,22.720000000000002
eqmarl,953,22.2,2.7856776554368237,22.55
eqmarl,954,23.3,3.0999999999999996,22.560000000000002
eqmarl,955,23.7,2.6476404589747453,22.76
eqmarl,956,22.8,1.8330302779823358,22.860000000000003
eqmarl,957,23.0,2.1908902300206643,22.780000000000005
eqmarl,958,23.5,2.80178514522438,22.830000000000005
eqmarl,959,22.0,1.9493588689617927,22.850000000000005
eqmarl,960,23.3,2.5709920264364885,22.92
eqmarl,961,23.3,3.195309061734091,23.07
eqmarl,962,22.7,1.8466185312619388,22.98
eqmarl,963,23.2,3.1874754901018454,23.080000000000002
eqmarl,964,23.1,3.3600595232822887,23.06
eqmarl,965,22.7,2.5709920264364885,22.959999999999997
eqmarl,966,22.5,3.2326459750489227,22.929999999999996
eqmarl,967,23.7,2.3259406699226015,23.0
eqmarl,968,24.0,2.898275349237888,23.050000000000004
eqmarl,969,23.2,3.249615361854384,23.17
